Open,High,Low,Close,Adj Close,Volume
694.4000244140625,697.5,686.5,694.7999877929688,671.757080078125,413338
692.0,703.0,690.0,691.7999877929688,668.856689453125,1228486
693.0,697.4500122070312,677.7999877929688,681.4000244140625,658.801513671875,914499
683.2000122070312,688.9000244140625,672.9500122070312,678.5499877929688,656.046142578125,1257221
684.0499877929688,695.75,683.0999755859375,693.5499877929688,670.5487060546875,657814
694.0,696.9000244140625,667.0499877929688,669.7000122070312,647.4896240234375,1686230
672.0,684.3499755859375,672.0,681.75,659.1399536132812,877124
682.9500122070312,690.5499877929688,676.0,688.0499877929688,665.2310791015625,985376
688.0,690.7999877929688,681.1500244140625,688.0499877929688,665.2310791015625,526760
686.0,690.5499877929688,683.4500122070312,688.5499877929688,665.7144165039062,515604
691.25,693.5,678.3499755859375,681.0999755859375,658.511474609375,1044052
682.4500122070312,689.0,680.1500244140625,683.4500122070312,660.7836303710938,676883
684.7000122070312,685.75,674.2000122070312,676.1500244140625,653.7257080078125,969498
677.5499877929688,686.0,671.4500122070312,677.5,655.0309448242188,1299538
679.25,685.5499877929688,673.0,677.7000122070312,655.2243041992188,813364
679.7000122070312,721.0,670.5999755859375,711.8499755859375,688.24169921875,5956684
721.0,721.0499877929688,691.0,696.2000122070312,673.11083984375,2677472
696.2000122070312,707.5,695.5999755859375,702.5999755859375,679.2984008789062,1172488
700.25,724.5999755859375,700.25,708.1500244140625,684.6644287109375,1994088
711.0,713.0499877929688,686.3499755859375,698.7000122070312,675.52783203125,1425427
698.0,704.2000122070312,688.5499877929688,700.9500122070312,677.7032470703125,962384
704.9000244140625,708.1500244140625,696.0,703.3499755859375,680.023681640625,861622
705.4000244140625,716.25,692.0999755859375,713.4500122070312,689.78857421875,1699328
715.0,739.9000244140625,711.0,737.1500244140625,712.70263671875,1938051
740.0,746.0,726.0999755859375,735.5499877929688,711.1557006835938,2228722
735.0,739.7999877929688,725.0,730.7999877929688,706.563232421875,892725
735.4000244140625,744.7000122070312,726.0499877929688,737.5,713.0409545898438,1638747
736.9000244140625,754.25,735.0999755859375,748.1500244140625,723.3378295898438,1593897
749.0,753.25,740.5999755859375,743.2999877929688,718.6486206054688,1323737
741.0,743.25,718.0999755859375,723.3499755859375,699.3604125976562,968286
726.0,733.4500122070312,705.5,708.5,685.0028686523438,1247494
703.4500122070312,704.7999877929688,689.25,694.1500244140625,671.1287231445312,904847
695.7999877929688,697.9500122070312,675.25,688.6500244140625,665.8112182617188,1123000
690.0,690.0,665.4500122070312,686.5999755859375,663.8291015625,1636609
686.0,695.5999755859375,672.4000244140625,676.9500122070312,654.4990844726562,1187555
680.0,699.0,674.0,695.1500244140625,672.0955810546875,1043449
698.5,702.9500122070312,691.0999755859375,698.75,675.5761108398438,983594
696.0999755859375,705.7999877929688,692.5499877929688,696.0999755859375,673.0140380859375,1011651
699.0,705.0,690.0,702.7999877929688,679.4918212890625,699539
695.0,703.9000244140625,689.3499755859375,694.2999877929688,671.2737426757812,985971
698.7000122070312,712.4500122070312,690.0499877929688,693.2000122070312,670.2103271484375,1294927
696.0,718.5,695.5499877929688,715.3499755859375,691.6256103515625,2100249
717.5,727.0,705.0999755859375,707.5499877929688,684.0842895507812,1371695
707.5499877929688,723.9000244140625,705.0999755859375,720.8499755859375,696.9432373046875,1216645
722.7999877929688,730.9500122070312,711.7000122070312,713.7000122070312,690.0304565429688,1222862
714.0,728.0,711.1500244140625,718.4500122070312,694.622802734375,1070777
719.7000122070312,729.5,717.6500244140625,727.8499755859375,703.7111206054688,1194157
729.4500122070312,746.0,728.5,742.5999755859375,717.9718627929688,2084294
748.7000122070312,769.9000244140625,746.5999755859375,765.4500122070312,740.0640869140625,2541763
769.0,776.75,758.5999755859375,766.5999755859375,741.1759033203125,2013665
769.8499755859375,772.0,745.0999755859375,747.2000122070312,722.4193725585938,1976430
747.2999877929688,754.0,742.0,745.0999755859375,720.3889770507812,1682674
745.8499755859375,756.0,741.0,749.0499877929688,724.2080078125,882292
754.5,768.2999877929688,742.1500244140625,765.0999755859375,739.7256469726562,979551
766.0999755859375,768.0,754.0,757.2999877929688,732.184326171875,809288
753.5999755859375,767.9000244140625,753.5999755859375,758.0499877929688,732.9095458984375,806218
750.2000122070312,752.6500244140625,736.5,738.9500122070312,714.4429931640625,946512
741.0,761.25,741.0,757.7999877929688,732.6677856445312,963589
766.7000122070312,766.7000122070312,745.2999877929688,749.2999877929688,724.44970703125,687539
753.0,765.0,747.5999755859375,760.5499877929688,735.3264770507812,1180707
775.0,783.0,767.5499877929688,775.6500244140625,749.9259033203125,1053695
776.7000122070312,779.5499877929688,761.2000122070312,764.4500122070312,739.0972900390625,831461
765.9500122070312,780.0,764.0,770.5499877929688,744.9949951171875,1148881
767.6500244140625,769.5,756.4000244140625,766.9500122070312,741.5143432617188,727448
765.0,772.4000244140625,755.0999755859375,759.7999877929688,734.6014404296875,1167646
758.5999755859375,766.0499877929688,755.75,764.0999755859375,738.7587890625,783699
764.0999755859375,764.75,752.0,760.5,735.2782592773438,917598
756.0,764.9500122070312,752.9000244140625,757.5,732.3778076171875,898792
756.7000122070312,759.9000244140625,750.9500122070312,752.7999877929688,727.8335571289062,558868
745.0,750.9000244140625,738.5,742.5999755859375,717.9718627929688,1726304
746.7999877929688,754.4500122070312,742.0499877929688,751.8499755859375,726.9151000976562,785742
756.0,760.25,751.3499755859375,758.1500244140625,733.0061645507812,1088041
751.1500244140625,767.5999755859375,751.1500244140625,757.7000122070312,732.5711059570312,1341325
