Open,High,Low,Close,Adj Close,Volume
268.0,274.5,267.1499938964844,271.6499938964844,252.4068603515625,3037169
271.6000061035156,276.75,269.8500061035156,275.3500061035156,255.8448028564453,2507973
275.25,276.0,272.1000061035156,274.29998779296875,254.86912536621094,1285361
273.5,279.75,273.0,278.04998779296875,258.3534851074219,1460627
279.95001220703125,280.0,272.0,273.54998779296875,254.17227172851562,690779
273.8999938964844,274.8999938964844,270.0,270.54998779296875,251.38479614257812,577551
272.95001220703125,273.0,265.1000061035156,266.20001220703125,247.34295654296875,1275758
265.79998779296875,268.0,265.25,266.5,247.62171936035156,434905
268.70001220703125,271.54998779296875,265.1499938964844,270.75,251.57066345214844,1275857
268.54998779296875,273.1000061035156,266.45001220703125,271.6499938964844,252.4068603515625,924818
271.04998779296875,274.79998779296875,269.3500061035156,272.3500061035156,253.0572967529297,982322
271.0,276.0,271.0,274.70001220703125,255.24082946777344,1045674
275.79998779296875,277.95001220703125,271.45001220703125,277.20001220703125,257.563720703125,2873245
277.0,284.29998779296875,276.29998779296875,280.45001220703125,260.58349609375,3398533
281.5,288.70001220703125,280.0,287.04998779296875,266.7159729003906,2464315
286.8999938964844,286.8999938964844,279.1000061035156,282.79998779296875,262.7670593261719,1002095
282.5,287.3500061035156,280.95001220703125,285.6499938964844,265.4151611328125,840437
286.5,288.6000061035156,281.6000061035156,282.8999938964844,262.8599853515625,950999
282.8999938964844,283.75,270.0,272.6000061035156,253.28958129882812,1834287
272.5,276.79998779296875,267.6000061035156,272.6499938964844,253.33599853515625,1658193
272.5,274.3500061035156,268.0,271.45001220703125,252.2210693359375,1214948
270.1000061035156,280.0,265.79998779296875,278.6000061035156,258.86456298828125,1837149
278.54998779296875,287.45001220703125,275.29998779296875,283.54998779296875,263.4638977050781,4444978
283.54998779296875,289.8500061035156,283.54998779296875,286.8999938964844,266.57659912109375,3907907
283.6499938964844,299.3500061035156,283.6499938964844,294.70001220703125,273.8240661621094,4676414
295.95001220703125,311.3999938964844,294.75,305.54998779296875,283.9054870605469,5953961
303.0,305.0,297.25,299.70001220703125,278.4698791503906,3868551
296.0,309.3999938964844,292.6000061035156,301.1499938964844,279.817138671875,5449725
301.0,303.5,283.25,286.45001220703125,266.1584777832031,2951805
284.1000061035156,292.0,270.1499938964844,273.8500061035156,254.45108032226562,3106822
276.0,276.70001220703125,257.6000061035156,269.29998779296875,250.2233428955078,7301736
270.04998779296875,284.45001220703125,270.04998779296875,282.1000061035156,262.11663818359375,2548096
281.8999938964844,284.04998779296875,276.0,282.54998779296875,262.5347595214844,1938520
281.0,287.75,278.70001220703125,285.0,264.8111877441406,4651185
286.0,286.75,280.8999938964844,282.1000061035156,262.11663818359375,1080266
282.0,286.04998779296875,281.29998779296875,284.70001220703125,264.5324401855469,1469834
287.0,287.0,276.8500061035156,283.75,263.64971923828125,2829401
284.0,289.25,283.6000061035156,286.54998779296875,266.2513427734375,2115227
287.20001220703125,288.5,282.1000061035156,287.3500061035156,266.9947509765625,1511066
285.0,291.20001220703125,281.04998779296875,288.25,267.83099365234375,1637149
292.0,300.70001220703125,286.5,289.79998779296875,269.27117919921875,2965060
291.6000061035156,295.6499938964844,285.75,292.79998779296875,272.0586853027344,2456265
293.0,296.04998779296875,290.75,292.1000061035156,271.40826416015625,1386778
293.0,300.5,292.3500061035156,299.6000061035156,278.3769226074219,1707172
300.0,303.0,288.5,290.3999938964844,269.8286437988281,3113445
292.3999938964844,293.95001220703125,287.6499938964844,289.29998779296875,268.80657958984375,1403724
289.6499938964844,294.75,287.1499938964844,293.79998779296875,272.98779296875,1073058
295.0,300.0,293.45001220703125,298.3500061035156,277.21551513671875,1639133
299.1499938964844,301.8999938964844,293.5,297.45001220703125,276.3793029785156,1629770
299.8999938964844,299.8999938964844,290.3500061035156,291.45001220703125,270.8043212890625,2797189
292.45001220703125,296.25,289.29998779296875,291.1499938964844,270.5255126953125,1050279
293.0,296.0,289.5,290.8500061035156,270.246826171875,1268235
293.70001220703125,294.8500061035156,287.5,289.29998779296875,268.80657958984375,1332904
292.0,304.25,289.29998779296875,300.75,279.44549560546875,4290471
302.0,307.1000061035156,301.3500061035156,305.1000061035156,283.48736572265625,4277765
306.0,311.95001220703125,301.8500061035156,304.6499938964844,283.0692138671875,2730607
300.0,306.0,299.79998779296875,304.6000061035156,283.02276611328125,726951
305.5,313.8500061035156,305.25,308.5,286.646484375,3035195
308.0,310.0,302.3999938964844,305.6499938964844,283.9984436035156,1834035
305.8999938964844,311.0,305.20001220703125,308.3500061035156,286.50714111328125,1293818
308.6499938964844,310.5,305.25,307.25,285.48504638671875,496567
306.3999938964844,307.6499938964844,298.3999938964844,299.8500061035156,278.6092529296875,1678387
304.0,306.5,301.70001220703125,302.45001220703125,281.02508544921875,1442456
304.79998779296875,309.29998779296875,300.6000061035156,303.6000061035156,282.0935974121094,1937062
303.20001220703125,307.25,302.6499938964844,306.45001220703125,284.74176025390625,544559
306.29998779296875,319.0,305.25,314.70001220703125,292.4073181152344,5135466
316.0,316.0,308.5,310.6000061035156,288.5977783203125,1101726
310.25,313.8500061035156,307.25,311.1000061035156,289.06231689453125,1508875
310.1499938964844,312.3999938964844,306.20001220703125,307.3500061035156,285.5779724121094,785733
307.8999938964844,316.0,307.8999938964844,312.70001220703125,290.54901123046875,2974318
314.6499938964844,322.45001220703125,314.6499938964844,321.79998779296875,299.00433349609375,3953743
322.0,325.25,320.04998779296875,322.54998779296875,299.7012023925781,1710515
322.0,329.75,318.6499938964844,327.20001220703125,304.0218505859375,1894573
