Open,High,Low,Close,Adj Close,Volume
312.1552734375,314.2054443359375,310.5239562988281,310.96484375,270.2769470214844,789966
311.6702880859375,312.61822509765625,307.32745361328125,309.00286865234375,268.5716552734375,1732725
309.2894287109375,311.1412048339844,304.7041015625,306.1811218261719,266.119140625,1026926
306.864501953125,310.7444152832031,306.2031555175781,307.9447021484375,267.6519775390625,1968379
309.7964782714844,311.2734680175781,306.02679443359375,308.5840148925781,268.2076110839844,528744
308.5840148925781,310.83258056640625,307.3053894042969,308.5399169921875,268.1692810058594,528227
308.6942138671875,309.3114929199219,305.1229553222656,307.3715515136719,267.1537780761719,637577
306.46771240234375,309.1351318359375,306.46771240234375,308.29742431640625,267.95849609375,464650
308.3194580078125,308.8485412597656,305.8283996582031,307.6360778808594,267.3836975097656,384295
307.2613220214844,307.3053894042969,304.90252685546875,305.5638732910156,265.5826416015625,549815
306.864501953125,308.18719482421875,305.1229553222656,306.5779113769531,266.4640197753906,422252
306.46771240234375,309.6642150878906,305.6079406738281,306.3795166015625,266.2915954589844,539948
307.7463073730469,307.7463073730469,304.2411804199219,305.5859069824219,265.601806640625,467587
304.7481994628906,306.7983703613281,302.25714111328125,305.8504333496094,265.8316650390625,420233
305.9386291503906,307.6140441894531,302.2350769042969,303.359375,263.6665954589844,536211
304.6600341796875,305.9826965332031,298.7079162597656,303.4475402832031,263.74322509765625,705851
303.33734130859375,305.32135009765625,299.2369689941406,300.36126708984375,261.06072998046875,613712
299.9203796386719,304.2852478027344,299.03857421875,303.86639404296875,264.10723876953125,859721
302.4555358886719,305.9826965332031,299.5456237792969,300.8903503417969,261.5205993652344,1110410
299.854248046875,302.2791748046875,289.5813293457031,291.6315002441406,253.4732208251953,1259381
290.463134765625,295.8420715332031,289.3608703613281,294.1225891113281,255.63836669921875,903230
295.8420715332031,301.0887451171875,293.6375732421875,299.9424133300781,260.6967468261719,574360
298.7519836425781,302.4335021972656,296.1947937011719,297.2970275878906,258.3974914550781,947851
298.9283447265625,299.3692626953125,291.8739929199219,294.5193786621094,255.98324584960938,904673
293.0423889160156,294.80596923828125,288.7877197265625,289.8238220214844,251.9020538330078,949497
289.8238220214844,292.8880615234375,282.6813049316406,284.6873779296875,247.43771362304688,1441626
273.3563232421875,278.9997863769531,258.5201110839844,262.0693359375,227.77911376953125,12370509
261.8929748535156,265.7508239746094,259.6444091796875,263.7006530761719,229.1969757080078,3961993
263.039306640625,266.74285888671875,260.5482482910156,262.0032043457031,227.72161865234375,2235055
261.45208740234375,263.5463562011719,255.72042846679688,257.94696044921875,224.19610595703125,2509001
257.0431213378906,258.4539794921875,249.7462615966797,250.87054443359375,218.04559326171875,1900776
248.53379821777344,251.06895446777344,244.4775390625,249.81239318847656,217.1259002685547,1058321
249.1951446533203,249.1951446533203,242.53759765625,244.76412963867188,212.73818969726562,1294378
245.13888549804688,247.76222229003906,242.9344024658203,244.63185119628906,212.62322998046875,1378971
245.38137817382812,252.47982788085938,245.13888549804688,249.5699005126953,216.91514587402344,1609032
251.11305236816406,252.1932373046875,247.93858337402344,249.12901306152344,216.5319366455078,619427
251.06895446777344,252.4136962890625,248.5999298095703,249.48171997070312,216.8385009765625,766380
248.44561767578125,250.87054443359375,246.0206756591797,249.01878356933594,216.4361572265625,947576
250.3414764404297,251.37757873535156,247.8063201904297,249.7903594970703,217.10675048828125,1289096
248.2251739501953,249.7462615966797,245.13888549804688,246.042724609375,213.8494873046875,1886464
246.90248107910156,248.8865203857422,242.66986083984375,245.11683654785156,213.0447540283203,1360214
245.80023193359375,247.5858612060547,244.54367065429688,245.29319763183594,213.1980438232422,1957197
246.88043212890625,250.60601806640625,246.46157836914062,248.90855407714844,216.34033203125,2395206
249.5478515625,256.8226623535156,249.173095703125,255.38975524902344,221.9735107421875,5662845
259.2475891113281,259.2475891113281,253.73638916015625,254.39773559570312,221.11129760742188,3030993
253.51593017578125,257.8808288574219,250.87054443359375,255.9408721923828,222.45249938964844,5244051
260.10736083984375,261.0111999511719,252.63414001464844,254.79454040527344,221.45619201660156,4389861
255.76451110839844,260.12939453125,255.72042846679688,259.4900817871094,225.53733825683594,3445160
262.0693359375,262.3338928222656,256.6022033691406,257.3076477050781,223.6404571533203,2278288
257.0431213378906,259.7325744628906,254.11114501953125,255.10316467285156,221.72442626953125,1751798
255.72042846679688,257.4840087890625,250.89259338378906,254.79454040527344,221.45619201660156,1913495
255.72042846679688,259.4239501953125,254.243408203125,258.2555847167969,224.46435546875,1640109
258.3658142089844,263.634521484375,256.24951171875,260.0191650390625,225.99717712402344,2437513
263.17156982421875,263.17156982421875,258.91693115234375,260.945068359375,226.80194091796875,1435903
261.4079895019531,262.0032043457031,257.1974182128906,258.05718994140625,224.2919158935547,807525
258.34375,259.2475891113281,253.58206176757812,256.2274475097656,222.70159912109375,1304217
256.029052734375,256.38177490234375,251.64212036132812,253.3836669921875,220.2299041748047,1140546
254.61817932128906,257.9248962402344,252.4136962890625,257.02105712890625,223.391357421875,1302940
257.6383361816406,257.9248962402344,254.39773559570312,257.2635498046875,223.6020965576172,2212621
257.4840087890625,259.8648681640625,254.9268035888672,258.91693115234375,225.03916931152344,1364619
261.8709411621094,264.09747314453125,256.86676025390625,257.5281066894531,223.8320770263672,1532678
257.1092529296875,264.00927734375,257.1092529296875,262.53228759765625,228.1814727783203,1778668
264.4501953125,266.25787353515625,259.5782775878906,260.5482482910156,226.45704650878906,2171914
260.1955261230469,268.0655517578125,259.3357849121094,266.6546630859375,231.7644500732422,2625058
